t1.id|t1.name|t2.id|t2.firstName|t2.lastName|t2.birthday|t2.locationIP|t2.browserUsed|t2.gender|t2.creationDate
975|San_Martín|100|Nicolas|Diaz|1982-07-20|190.5.24.199|Chrome|male|2010-01-17T12:10:27.592+00:00
975|San_Martín|15393162789846|Roberto|Rojas|1980-10-30|186.39.189.118|Firefox|female|2011-03-11T13:05:16.748+00:00
976|Corrientes|1462|Jose|Bernal|1983-12-02|186.64.1.11|Firefox|female|2010-02-13T08:43:19.275+00:00
976|Corrientes|4398046520836|Angel|Diaz|1980-02-03|186.96.177.135|Internet Explorer|male|2010-05-17T13:03:09.845+00:00
976|Corrientes|26388279072444|Carlos|Diaz|1986-05-02|186.182.211.155|Internet Explorer|male|2012-01-26T20:59:48.348+00:00
976|Corrientes|15393162788957|Pablo|Bernal|1985-12-12|186.0.155.248|Firefox|female|2011-03-22T06:27:13.278+00:00
976|Corrientes|13194139535678|Alfredo|Cejas|1983-09-14|186.57.44.93|Chrome|female|2011-02-19T00:27:01.238+00:00
976|Corrientes|35184372089576|Sergio|Deburgh|1986-11-23|186.138.64.197|Internet Explorer|female|2012-10-02T09:03:56.270+00:00
976|Corrientes|37383395346338|Carlos|Diaz|1986-08-12|190.2.16.13|Firefox|male|2012-12-12T06:52:11.531+00:00
976|Corrientes|26388279074510|Roberto|Cardozo|1985-01-01|186.0.129.197|Chrome|female|2012-02-09T12:16:03.685+00:00
977|Presidencia_Roque_Sáenz_Peña|15393162795767|Enrique|Lopez|1983-01-20|181.30.148.93|Internet Explorer|male|2011-03-24T15:19:54.719+00:00
977|Presidencia_Roque_Sáenz_Peña|35184372089359|Carlos|Cejas|1984-04-19|186.182.36.139|Firefox|male|2012-10-13T21:13:03.107+00:00
977|Presidencia_Roque_Sáenz_Peña|13194139541894|Antonio|Irigoyen|1981-03-28|186.190.203.156|Chrome|male|2011-02-02T19:13:16.891+00:00
977|Presidencia_Roque_Sáenz_Peña|6597069768541|Ricardo|Alvarez|1988-01-22|170.155.116.5|Chrome|female|2010-07-17T12:05:29.042+00:00
977|Presidencia_Roque_Sáenz_Peña|21990232559260|Roberto|Alonso|1982-07-04|186.100.178.212|Firefox|female|2011-09-09T01:54:45.437+00:00
978|Rosario|13194139543178|Pablo|Garcia|1988-04-21|186.129.37.227|Chrome|female|2011-01-21T19:08:39.324+00:00
978|Rosario|6597069771425|Carlos|Alvarez|1989-10-09|190.11.122.56|Firefox|male|2010-07-16T09:16:04.060+00:00
978|Rosario|35184372089752|Cristian|Diaz|1983-05-29|167.252.21.98|Firefox|female|2012-11-07T23:05:29.757+00:00
978|Rosario|35184372091251|Pablo|Alvarez|1987-12-19|168.96.177.237|Firefox|female|2012-09-20T02:00:19.766+00:00
978|Rosario|28587302325575|Roberto|Nadal|1983-06-17|24.232.9.250|Firefox|female|2012-04-17T07:06:31.081+00:00
978|Rosario|35184372090591|Angel|Evaristo|1981-02-15|186.96.144.230|Firefox|male|2012-10-09T18:55:59.804+00:00
978|Rosario|13194139534237|Juan Carlos|Alvarez|1981-05-21|186.124.241.164|Firefox|male|2011-02-11T05:55:34.757+00:00
979|San_Miguel_de_Tucumán|30786325581798|Juan|Bernal|1985-06-26|186.0.137.230|Chrome|female|2012-05-27T17:22:30.234+00:00
979|San_Miguel_de_Tucumán|4398046513829|Alberto|Alvarez|1985-12-31|167.252.223.189|Internet Explorer|male|2010-05-31T22:53:08.381+00:00
979|San_Miguel_de_Tucumán|8796093022927|Juan|Cejas|1983-11-15|190.0.121.141|Chrome|female|2010-10-20T15:09:49.890+00:00
979|San_Miguel_de_Tucumán|10995116279139|Juan Carlos|Cejas|1987-09-04|186.96.249.208|Opera|male|2010-12-18T16:44:03.689+00:00
980|Geelong|3656|Richard|Taylor|1985-12-14|27.100.24.47|Internet Explorer|male|2010-02-04T06:47:40.661+00:00
980|Geelong|24189255815068|Kate|Smith|1989-09-15|27.96.214.30|Chrome|female|2011-12-27T06:17:55.041+00:00
980|Geelong|30786325580673|David|Smith|1983-03-06|27.34.224.213|Internet Explorer|female|2012-05-16T01:58:17.115+00:00
980|Geelong|2199023258876|David|Lawson|1986-05-09|58.110.162.75|Firefox|female|2010-04-25T11:45:30.721+00:00
980|Geelong|2199023264575|Kate|Brown|1986-12-03|49.213.20.130|Chrome|female|2010-03-27T19:37:27.760+00:00
980|Geelong|6597069775073|George|Anderson|1985-11-04|58.6.25.204|Firefox|female|2010-07-15T10:54:19.869+00:00
980|Geelong|13194139541621|David|Brown|1986-07-06|1.44.222.165|Chrome|female|2011-01-04T04:43:18.830+00:00
980|Geelong|6597069766941|Richard|Newton|1984-05-18|14.128.59.6|Chrome|male|2010-08-10T09:17:26.436+00:00
980|Geelong|6597069769395|Michael|Taylor|1988-11-13|27.111.5.252|Chrome|female|2010-09-01T21:02:37.708+00:00
980|Geelong|10995116285379|Jason|Jones|1982-12-16|49.143.250.16|Chrome|male|2010-11-26T22:55:44.734+00:00
980|Geelong|4228|Frank|Lee|1988-11-03|14.1.18.57|Firefox|male|2010-02-05T19:20:00.865+00:00
981|Sydney|24189255816386|Frank|Ford|1989-07-29|27.106.201.2|Firefox|male|2011-11-21T09:44:55.912+00:00
981|Sydney|24189255816344|David|Jones|1984-04-10|58.108.103.174|Internet Explorer|female|2011-11-13T02:37:44.964+00:00
981|Sydney|19791209306815|Paul|Taylor|1982-12-04|27.111.255.105|Chrome|female|2011-07-11T00:19:03.351+00:00
981|Sydney|35184372095059|Robert|Ward|1984-12-09|27.111.6.155|Chrome|male|2012-09-14T12:39:38.432+00:00
981|Sydney|30786325587080|Paul|Burns|1985-09-29|39.0.1.83|Firefox|female|2012-06-18T06:41:07.135+00:00
981|Sydney|28587302322659|Frank|Anderson|1989-05-02|14.137.26.183|Chrome|male|2012-04-03T00:35:14.355+00:00
981|Sydney|35184372091845|John|Smith|1981-02-07|27.96.219.133|Internet Explorer|male|2012-11-01T19:19:09.922+00:00
981|Sydney|19791209307181|Daniel|Smith|1986-08-10|27.122.118.248|Chrome|female|2011-09-03T17:50:58.924+00:00
981|Sydney|10995116284315|Robert|Taylor|1983-04-06|1.1.1.32|Opera|male|2010-11-25T15:23:49.127+00:00
981|Sydney|6597069773431|Peter|Brown|1980-06-30|14.137.166.197|Firefox|male|2010-08-01T04:57:42.893+00:00
981|Sydney|3128|Peter|Anderson|1983-01-16|27.33.129.175|Chrome|male|2010-02-20T01:00:06.495+00:00
981|Sydney|15393162790208|Paul|Smith|1987-05-16|58.96.237.15|Firefox|female|2011-04-03T21:33:11.934+00:00
981|Sydney|4398046521004|Peter|Brown|1981-01-02|58.84.205.37|Firefox|male|2010-05-30T08:32:01.433+00:00
982|Canberra|13194139535459|Tom|Anderson|1986-01-08|1.2.3.146|Chrome|female|2011-02-07T18:20:46.908+00:00
982|Canberra|10995116285893|John|Jones|1981-12-27|49.213.18.73|Firefox|male|2010-12-03T05:47:42.467+00:00
982|Canberra|35184372092409|Paul|Smith|1986-01-20|14.1.16.43|Chrome|female|2012-09-18T14:33:17.771+00:00
982|Canberra|30786325586957|Richard|Smith|1981-11-13|27.100.25.0|Firefox|male|2012-05-10T23:46:06.838+00:00
982|Canberra|35184372093754|Peter|Taylor|1982-12-24|27.112.75.246|Chrome|male|2012-10-18T17:56:19.310+00:00
982|Canberra|30786325585519|David|Jones|1988-12-14|49.194.133.201|Safari|female|2012-06-16T01:08:40.329+00:00
982|Canberra|15393162798046|Michael|Smith|1980-06-10|49.128.7.3|Internet Explorer|female|2011-04-08T07:20:04.176+00:00
982|Canberra|10995116282214|Peter|Martin|1988-08-20|49.198.125.139|Internet Explorer|male|2010-11-26T03:53:37.024+00:00
982|Canberra|13194139542718|John|Taylor|1984-05-05|27.99.94.66|Internet Explorer|male|2011-01-19T00:51:42.153+00:00
983|Brisbane|35184372090941|William|Taylor|1984-06-10|58.104.236.119|Firefox|male|2012-09-16T22:15:54.870+00:00
983|Brisbane|15393162795442|John|Campbell|1981-04-29|49.213.21.229|Firefox|male|2011-05-05T10:08:23.198+00:00
983|Brisbane|35184372092348|Bill|Ford|1989-11-03|14.137.83.249|Firefox|male|2012-09-25T20:55:50.100+00:00
983|Brisbane|2199023259669|Adam|Taylor|1983-09-10|1.147.218.106|Chrome|male|2010-03-10T09:53:25.603+00:00
983|Brisbane|8796093027994|John|Taylor|1989-08-09|14.102.143.117|Firefox|male|2010-10-06T01:20:50.111+00:00
983|Brisbane|2199023261348|Peter|Anderson|1983-01-03|27.112.100.59|Firefox|male|2010-03-30T13:47:26.254+00:00
983|Brisbane|24189255815317|Alexander|Jones|1981-07-26|58.106.68.201|Firefox|female|2011-11-15T03:42:52.386+00:00
983|Brisbane|19791209301849|John|Watson|1984-06-07|14.137.178.188|Firefox|male|2011-07-08T10:23:08.936+00:00
983|Brisbane|17592186050692|Keith|Watson|1981-03-28|27.54.87.11|Firefox|male|2011-06-11T08:43:38.736+00:00
983|Brisbane|21990232558216|Ben|Campbell|1980-09-06|27.116.38.113|Firefox|male|2011-10-12T05:38:24.628+00:00
983|Brisbane|28587302330500|Brian|Jones|1985-03-25|27.112.103.221|Firefox|female|2012-03-22T02:25:58.237+00:00
983|Brisbane|35184372089477|Ron|Anderson|1989-02-16|49.156.18.229|Internet Explorer|male|2012-11-05T06:09:51.754+00:00
984|Melbourne|32985348842444|David|Stewart|1988-12-07|39.0.1.112|Firefox|female|2012-07-24T17:44:32.163+00:00
984|Melbourne|37383395348730|David|Campbell|1981-08-22|49.213.26.117|Internet Explorer|female|2012-12-20T08:26:43.236+00:00
984|Melbourne|6597069777173|Ron|Smith|1980-12-08|49.0.9.60|Firefox|male|2010-08-30T08:53:03.682+00:00
984|Melbourne|2199023256206|Peter|Smith|1983-08-26|49.127.199.245|Internet Explorer|male|2010-03-06T05:36:01.498+00:00
984|Melbourne|19791209307335|Brian|Watson|1981-02-28|27.54.92.97|Chrome|female|2011-08-04T09:37:29.848+00:00
985|Perth|28587302326253|George|Anderson|1981-09-08|14.137.0.243|Internet Explorer|female|2012-04-15T15:55:11.198+00:00
985|Perth|19791209306827|Frank|Lee|1982-12-27|27.112.72.217|Firefox|male|2011-07-09T07:10:34.160+00:00
985|Perth|26388279067916|George|Smith|1989-01-14|58.6.172.96|Firefox|female|2012-01-20T19:49:25.982+00:00
985|Perth|21990232561596|George|Watson|1982-11-20|27.50.50.174|Chrome|female|2011-10-26T12:29:45.697+00:00
985|Perth|17592186048492|Peter|Burns|1982-05-14|27.54.86.250|Firefox|male|2011-05-20T17:36:51.762+00:00
985|Perth|28587302331319|Alan|Ward|1987-11-26|58.6.46.70|Internet Explorer|female|2012-04-20T21:05:03.875+00:00
985|Perth|10995116278334|Frank|Jones|1984-07-04|14.137.131.208|Internet Explorer|male|2010-12-27T15:14:30.667+00:00
985|Perth|8796093025681|James|Mitchell|1987-02-22|27.100.25.97|Chrome|female|2010-09-08T07:19:58.628+00:00
985|Perth|15393162791632|Nick|Smith|1981-03-03|14.102.139.203|Firefox|female|2011-03-31T08:27:45.539+00:00
986|Darlington|19791209305996|Robert|Taylor|1983-08-17|27.112.102.146|Firefox|male|2011-07-08T14:42:38.186+00:00
986|Darlington|15393162789218|David|Taylor|1980-11-08|49.236.243.59|Chrome|female|2011-05-06T08:30:01.332+00:00
986|Darlington|15393162794439|John|Brown|1981-03-19|27.112.100.50|Chrome|male|2011-03-23T20:15:43.615+00:00
986|Darlington|10995116282007|Bill|Smith|1981-08-29|58.107.193.142|Internet Explorer|male|2010-12-17T03:29:54.321+00:00
986|Darlington|8796093028095|George|Smith|1980-03-05|27.112.101.24|Firefox|female|2010-10-13T16:07:46.746+00:00
986|Darlington|10995116284351|Ben|Watson|1980-08-09|58.84.205.115|Firefox|male|2010-11-15T01:41:06.136+00:00
986|Darlington|24189255817555|James|Smith|1981-07-17|27.113.240.201|Chrome|female|2011-12-17T11:45:47.604+00:00
986|Darlington|17592186045316|Richard|Lawson|1981-06-01|49.128.4.141|Firefox|male|2011-05-12T18:45:16.287+00:00
986|Darlington|17592186047045|Mark|Smith|1985-03-20|27.121.104.16|Firefox|female|2011-06-13T18:31:07.791+00:00
987|Camperdown|15393162794033|Paul|Smith|1980-09-13|27.121.69.140|Firefox|female|2011-05-04T04:07:20.730+00:00
987|Camperdown|17592186051630|Peter|Taylor|1981-06-30|49.187.51.148|Internet Explorer|male|2011-05-18T20:51:24.371+00:00
987|Camperdown|35184372092478|Paul|Burns|1988-04-25|27.111.251.144|Firefox|female|2012-10-24T17:45:16.099+00:00
987|Camperdown|8796093028333|David|Watson|1984-10-01|27.122.115.70|Firefox|female|2010-09-07T10:50:14.690+00:00
987|Camperdown|19791209306515|Peter|Taylor|1980-02-25|27.121.114.29|Firefox|male|2011-08-02T10:31:54.181+00:00
988|Parkville|6597069769811|Michael|Watson|1980-05-23|27.96.209.209|Chrome|female|2010-07-30T16:11:59.967+00:00
988|Parkville|35184372097439|James|Watson|1983-04-18|14.192.172.177|Internet Explorer|female|2012-11-06T23:42:15.896+00:00
989|Adelaide|24189255815503|Matthew|Smith|1985-06-15|14.192.164.29|Firefox|female|2011-11-08T14:36:45.493+00:00
989|Adelaide|37383395352273|Peter|Smith|1980-02-21|49.128.12.111|Firefox|male|2012-12-26T00:02:13.072+00:00
989|Adelaide|30786325586734|Anthony|Taylor|1984-10-13|49.128.14.143|Firefox|male|2012-06-03T20:47:41.057+00:00
989|Adelaide|17592186045771|Peter|Taylor|1988-07-18|49.194.208.50|Internet Explorer|male|2011-05-13T09:56:07.457+00:00
989|Adelaide|17592186054393|Paul|Wells|1986-12-01|49.2.147.52|Chrome|female|2011-05-15T19:14:14.669+00:00
989|Adelaide|28587302327441|James|Taylor|1984-12-03|58.105.162.74|Safari|female|2012-04-21T20:44:25.770+00:00
990|Vitebsk|15393162795345|Anna|Hleb|1982-12-09|80.94.163.107|Chrome|female|2011-04-24T23:49:44.789+00:00
990|Vitebsk|35184372090131|Anna|Hleb|1988-05-31|109.232.116.103|Firefox|female|2012-09-16T20:39:59.980+00:00
990|Vitebsk|19791209307862|Andrey|Hleb|1989-01-10|93.85.168.201|Chrome|male|2011-08-28T17:45:32.840+00:00
990|Vitebsk|4398046514281|Dita|Boginskaya|1981-01-19|81.30.95.135|Chrome|male|2010-05-26T12:33:06.744+00:00
990|Vitebsk|4398046518897|Aliaksandr|Blume|1980-03-26|91.187.29.113|Internet Explorer|male|2010-05-07T14:13:04.245+00:00
991|Baranovichi|8747|Aliaksandr|Boginskaya|1989-04-17|77.74.39.31|Firefox|male|2010-01-02T19:52:43.749+00:00
991|Baranovichi|1567|Alyaksey|Akhiezer|1981-11-04|46.191.64.103|Opera|male|2010-02-08T04:25:48.454+00:00
991|Baranovichi|13194139542521|Olga|Linchuk|1984-09-26|86.57.215.140|Chrome|male|2011-01-17T18:29:32.194+00:00
991|Baranovichi|32985348843080|Alyaksey|Blume|1981-08-18|46.56.97.3|Firefox|male|2012-07-26T14:58:02.275+00:00
991|Baranovichi|30786325580727|Viktor|Blume|1982-11-11|195.222.84.84|Chrome|female|2012-06-29T22:47:31.283+00:00
991|Baranovichi|28587302328663|Jonas|Akhiezer|1989-10-18|81.30.94.92|Firefox|female|2012-03-19T03:14:03.247+00:00
991|Baranovichi|26388279074337|Alexander|Blume|1988-11-28|93.191.101.220|Internet Explorer|female|2012-02-19T19:51:15.507+00:00
991|Baranovichi|15393162796686|Olga|Akhiezer|1986-09-05|46.56.195.7|Internet Explorer|male|2011-03-26T22:04:18.044+00:00
992|Bobruysk|15393162797956|Viktor|Aleksandrov|1983-10-13|109.232.117.212|Firefox|female|2011-03-12T07:44:45.261+00:00
992|Bobruysk|32985348843468|Aleksandr|Dapkiunas|1985-11-14|195.137.180.54|Internet Explorer|male|2012-07-19T08:31:28.835+00:00
992|Bobruysk|17592186044582|Chaim Azriel|Hleb|1985-10-01|178.238.2.172|Firefox|male|2011-06-01T02:50:28.532+00:00
992|Bobruysk|6597069775257|Ilya|Aleksandrov|1988-01-20|178.121.83.231|Chrome|female|2010-07-29T06:18:29.455+00:00
992|Bobruysk|4398046511680|Joseph|Linchuk|1982-10-17|212.98.177.36|Firefox|male|2010-05-20T19:44:34.844+00:00
992|Bobruysk|2199023263058|Alyaksey|Agrest|1988-12-30|217.21.42.90|Firefox|male|2010-04-07T06:46:43.858+00:00
992|Bobruysk|19791209306262|Alexander|Akhiezer|1981-11-11|95.130.87.227|Firefox|female|2011-08-01T09:48:42.695+00:00
992|Bobruysk|21990232556921|Viktor|Akhiezer|1989-06-30|194.62.64.117|Chrome|female|2011-09-17T15:36:20.226+00:00
993|Mogilev|4398046520059|Aleksandr|Edelman|1987-03-26|46.216.166.3|Internet Explorer|male|2010-06-12T22:59:19.132+00:00
993|Mogilev|28587302330784|Alla Kliouka|Linchuk|1985-01-13|93.85.108.91|Firefox|female|2012-04-14T10:19:17.728+00:00
993|Mogilev|15393162796995|Aleksandr|Hleb|1983-05-03|86.57.176.115|Firefox|male|2011-04-27T13:59:20.379+00:00
993|Mogilev|17592186047774|Michel|Dubinsky|1981-08-18|195.222.85.186|Chrome|female|2011-05-29T21:38:58.955+00:00
993|Mogilev|24189255813350|Dita|Dapkiunas|1985-07-15|194.158.217.113|Firefox|male|2012-01-07T03:26:35.889+00:00
993|Mogilev|26388279071119|Alexandre|Akhiezer|1985-09-26|77.74.33.21|Firefox|male|2012-02-22T04:11:20.487+00:00
993|Mogilev|15393162789402|Dovid|Linchuk|1985-10-30|91.149.144.7|Chrome|female|2011-03-11T20:50:10.985+00:00
993|Mogilev|6597069776372|Andrey|Hleb|1981-12-14|95.128.66.101|Chrome|male|2010-08-07T04:41:23.301+00:00
994|Gomel|21990232560612|Aleksej|Linchuk|1982-06-06|93.85.162.46|Firefox|female|2011-09-26T06:31:19.677+00:00
994|Gomel|6597069767750|Andrey|Hleb|1985-06-05|178.154.51.78|Internet Explorer|male|2010-07-16T05:15:33.032+00:00
994|Gomel|8796093029399|Aliaksandr|Hleb|1987-03-05|46.216.145.95|Safari|male|2010-09-11T04:51:04.112+00:00
994|Gomel|19791209306303|Olga|Linchuk|1982-05-01|217.23.123.77|Firefox|male|2011-08-24T05:07:25.979+00:00
994|Gomel|28587302330150|Alexander|Hleb|1982-02-13|195.137.180.253|Internet Explorer|female|2012-03-15T20:00:10.004+00:00
994|Gomel|4398046520252|Evgeny|Aleksandrov|1988-11-08|81.30.91.251|Firefox|female|2010-05-23T15:55:36.878+00:00
994|Gomel|3366|Andrey|Agrest|1982-09-28|91.187.20.83|Firefox|male|2010-01-23T09:11:24.015+00:00
995|Borisov|13194139535860|Olga|Linchuk|1988-12-02|195.222.84.243|Firefox|male|2011-02-15T06:57:39.598+00:00
995|Borisov|26388279072505|Natalia|Hleb|1980-10-07|109.126.148.52|Firefox|female|2012-01-21T20:52:51.590+00:00
995|Borisov|24189255815235|Aleksej|Hleb|1988-02-19|46.56.53.154|Internet Explorer|female|2011-12-04T19:50:48.270+00:00
995|Borisov|8796093028301|Alexander|Hleb|1985-04-03|178.154.92.170|Chrome|female|2010-09-09T20:20:55.423+00:00
996|Minsk|4398046514800|Ivan Ignatyevich|Hleb|1984-01-17|80.94.229.72|Firefox|male|2010-06-30T00:54:34.887+00:00
996|Minsk|4398046517383|Alla Kliouka|Agrest|1984-04-24|46.56.174.234|Chrome|female|2010-07-03T17:02:21.908+00:00
996|Minsk|19791209310144|David|Boginskaya|1989-07-31|178.168.182.123|Chrome|female|2011-08-07T08:56:03.350+00:00
996|Minsk|15393162795632|David|Hleb|1982-04-25|46.191.125.135|Firefox|female|2011-03-15T21:42:25.380+00:00
996|Minsk|13194139535881|Alla Kliouka|Hleb|1982-07-15|194.158.216.162|Chrome|female|2011-02-02T02:52:17.709+00:00
996|Minsk|2199023261832|Baruch|Blume|1985-07-04|81.30.92.249|Chrome|female|2010-03-03T21:06:13.356+00:00
997|Brest|19791209304168|Andrei|Hleb|1983-01-16|81.25.33.89|Firefox|female|2011-08-31T16:06:06.823+00:00
997|Brest|35184372090565|Alexandre|Hleb|1981-12-04|80.94.167.156|Internet Explorer|male|2012-09-26T05:52:29.634+00:00
997|Brest|4398046515723|Lev G.|Hleb|1985-04-05|109.126.188.178|Chrome|male|2010-06-08T17:35:52.450+00:00
997|Brest|6597069774636|Aleksandr|Agrest|1980-11-26|212.98.182.124|Chrome|male|2010-08-06T12:55:51.720+00:00
997|Brest|6597069769436|Viktor|Linchuk|1981-10-22|193.17.173.24|Firefox|female|2010-08-19T18:48:03.333+00:00
997|Brest|26388279071176|Aleksandr|Feinstein|1980-08-01|178.163.248.45|Firefox|male|2012-01-24T14:20:08.230+00:00
997|Brest|17592186049899|Ivan Ignatyevich|Aleksandrov|1989-12-03|91.149.169.27|Chrome|male|2011-05-19T14:07:57.271+00:00
997|Brest|17592186047318|David|Agrest|1982-07-17|80.94.228.40|Firefox|female|2011-06-01T04:37:34.058+00:00
997|Brest|21990232559522|Alexander|Hleb|1987-03-16|109.232.117.50|Firefox|female|2011-10-25T05:46:36.232+00:00
997|Brest|8796093031084|Anna|Agrest|1986-05-10|178.163.131.138|Chrome|female|2010-09-29T06:51:26.358+00:00
998|Grodno|28587302328009|Alexander|Khizhynkova|1980-07-03|194.62.64.10|Opera|female|2012-04-30T13:02:49.220+00:00
998|Grodno|15393162795096|Viktor|Hleb|1986-09-29|46.56.74.167|Firefox|female|2011-03-10T21:29:54.657+00:00
998|Grodno|24189255816325|Olga|Boginskaya|1980-05-01|91.149.185.173|Firefox|male|2011-12-21T04:04:06.023+00:00
998|Grodno|35184372096544|Anna|Chagall|1980-11-18|217.21.32.240|Firefox|female|2012-10-18T04:22:41.973+00:00
998|Grodno|2199023259331|Dita|Hleb|1986-10-01|212.98.165.71|Internet Explorer|male|2010-03-11T22:26:16.401+00:00
998|Grodno|4398046515220|Evgeny|Aleksandrov|1988-04-20|46.191.79.81|Internet Explorer|female|2010-06-03T13:57:35.444+00:00
998|Grodno|15393162798804|Jonas|Hleb|1985-07-09|178.127.145.160|Internet Explorer|female|2011-05-03T23:16:26.905+00:00
999|Barysaw|6597069770790|Viktor|Hleb|1984-11-14|195.50.19.189|Firefox|female|2010-08-16T17:08:12.768+00:00
999|Barysaw|10995116278868|Aleksandr|Linchuk|1988-06-07|91.149.189.146|Chrome|male|2010-12-30T23:57:05.938+00:00
999|Barysaw|32985348834339|Joseph|Linchuk|1987-03-16|178.238.7.251|Internet Explorer|male|2012-08-29T21:37:53.926+00:00
999|Barysaw|19791209304341|Olga|Hleb|1983-05-13|178.120.70.221|Safari|male|2011-08-18T08:34:47.356+00:00
999|Barysaw|28587302323380|Alexander|Hleb|1985-05-07|46.216.201.164|Internet Explorer|female|2012-03-10T09:58:36.164+00:00
1000|Liège|4398046516808|Maurice|Buysse|1983-04-21|46.28.41.203|Chrome|male|2010-05-09T16:20:19.143+00:00
1000|Liège|15393162796547|Jean|Bettens|1984-03-22|78.29.245.183|Safari|male|2011-04-14T05:34:10.364+00:00
1000|Liège|24189255818777|Jean|Nys|1988-04-11|78.24.36.162|Firefox|male|2012-01-07T00:27:11.440+00:00
1000|Liège|28587302324049|Maurice|Peeters|1981-01-03|81.201.87.195|Opera|male|2012-04-30T21:54:34.700+00:00
1000|Liège|2199023266171|Arthur|Verheyen|1982-01-03|46.28.44.152|Internet Explorer|female|2010-03-23T21:47:27.216+00:00
1000|Liège|13194139542928|Andre|Buysse|1989-04-22|83.217.158.8|Firefox|male|2011-03-05T07:44:01.809+00:00
1000|Liège|2199023258199|Jan|Martens|1988-05-06|199.103.123.31|Internet Explorer|female|2010-04-19T12:40:24.443+00:00
1001|Leuven|21990232562533|Maurice|Martens|1989-06-15|79.132.225.116|Firefox|male|2011-09-29T20:39:34.934+00:00
1001|Leuven|6597069773428|Henri|Capelle|1980-03-23|77.74.91.103|Chrome|male|2010-08-06T20:06:51.777+00:00
1001|Leuven|10995116278875|Henri|Martens|1984-08-30|31.193.44.74|Firefox|male|2010-12-22T05:55:14.980+00:00
1001|Leuven|24189255813580|Henri|Buysse|1981-12-19|77.109.113.61|Firefox|male|2011-12-18T17:40:11.978+00:00
1001|Leuven|32985348835654|Jan|Martens|1989-08-07|84.196.49.229|Chrome|female|2012-08-07T20:39:02.253+00:00
1002|Paris|24189255813906|Jean|De Bie|1980-10-10|80.66.139.116|Firefox|male|2011-12-03T13:37:28.278+00:00
1002|Paris|24189255820571|Georges|Martens|1987-09-21|62.88.63.45|Internet Explorer|male|2011-11-09T14:46:24.509+00:00
1002|Paris|32985348841559|Maurice|Martens|1980-12-31|77.72.235.94|Chrome|male|2012-09-01T12:36:21.537+00:00
1002|Paris|37383395348836|Jan|Mertens|1984-12-06|82.212.174.3|Firefox|female|2012-12-16T16:23:12.876+00:00
1002|Paris|24189255818532|Louis|Charlier|1983-10-04|170.205.102.240|Firefox|female|2011-12-13T22:11:30.712+00:00
1002|Paris|30786325583336|Jos|Bettens|1980-02-04|31.193.182.53|Firefox|male|2012-05-12T20:46:26.713+00:00
1003|Tonbridge|13194139538613|Wim|Buysse|1981-03-03|78.20.129.169|Internet Explorer|female|2011-02-12T15:49:02.954+00:00
1003|Tonbridge|4398046511775|Jan|Cauvin|1987-12-09|46.31.89.175|Opera|female|2010-05-10T04:09:11.514+00:00
1003|Tonbridge|26388279073086|Jan|Bettens|1982-10-19|87.66.19.179|Firefox|female|2012-02-18T01:16:12.495+00:00
1003|Tonbridge|35184372099135|Jean|Mertens|1986-05-17|62.197.101.142|Chrome|male|2012-10-21T20:34:16.610+00:00
1003|Tonbridge|15393162798660|Jan|Aa|1989-06-27|62.122.29.222|Opera|female|2011-04-26T07:40:21.244+00:00
1003|Tonbridge|30786325584441|Rene|Mertens|1982-07-09|85.28.72.234|Chrome|female|2012-06-08T03:27:35.538+00:00
1003|Tonbridge|26388279074968|Rene|Bettens|1986-11-26|31.22.22.68|Chrome|female|2012-02-16T11:44:09.703+00:00
1003|Tonbridge|19791209305568|Rene|Aa|1982-12-23|86.39.229.77|Firefox|female|2011-07-14T14:25:58.920+00:00
1004|Antwerp|4398046512662|Rene|Buysse|1983-04-10|78.40.99.130|Internet Explorer|female|2010-06-19T22:32:33.025+00:00
1004|Antwerp|8796093031957|Henri|Nys|1982-07-27|46.182.193.247|Firefox|male|2010-09-03T20:51:18.023+00:00
1004|Antwerp|26388279068749|Wouter|Capelle|1983-03-16|192.69.64.23|Chrome|male|2012-02-16T22:57:36.482+00:00
1004|Antwerp|37383395350417|Jean|Martens|1981-06-29|78.29.252.149|Firefox|male|2012-12-06T07:28:11.881+00:00
1004|Antwerp|26388279074690|Jan|Aa|1987-01-19|204.231.231.2|Internet Explorer|female|2012-02-23T22:26:23.513+00:00
1004|Antwerp|30786325582834|Wim|Bettens|1986-04-05|85.10.75.213|Internet Explorer|female|2012-06-29T20:50:56.992+00:00
1005|Ottignies-Louvain-la-Neuve|26388279066810|Rene|Buysse|1982-10-03|80.91.155.192|Opera|female|2012-01-28T00:49:01.113+00:00
1005|Ottignies-Louvain-la-Neuve|35184372092406|Wouter|Aa|1986-05-13|83.134.238.217|Firefox|male|2012-10-16T12:51:37.902+00:00
1005|Ottignies-Louvain-la-Neuve|24189255813561|Henri|Aa|1989-05-27|81.95.114.58|Internet Explorer|male|2011-12-29T16:44:36.330+00:00
1005|Ottignies-Louvain-la-Neuve|8796093025294|Jean|Bettens|1981-03-30|85.88.37.215|Chrome|male|2010-10-19T22:47:50.595+00:00
1005|Ottignies-Louvain-la-Neuve|10995116280573|Philippe|Verheyen|1984-07-31|81.95.126.17|Chrome|female|2010-11-13T15:40:14.265+00:00
1005|Ottignies-Louvain-la-Neuve|17592186050783|Jean|Aa|1984-01-16|46.18.33.53|Firefox|male|2011-05-23T18:39:35.123+00:00
