t1.LocationCityId|t1.firstName|t1.birthday|t2.name
474|Anson|1982-11-19|Yinchuan
474|Bing|1984-07-22|Yinchuan
474|Xiaolu|1987-12-02|Yinchuan
474|Diana|1988-10-09|Yinchuan
828|Antonio|1980-09-13|San_Miguel
828|Ramon|1987-08-06|San_Miguel
828|Cesar|1981-12-06|San_Miguel
828|Juan|1982-10-08|San_Miguel
828|Isabel|1985-04-04|San_Miguel
828|Isabel|1988-12-27|San_Miguel
828|Eddie|1981-05-28|San_Miguel
828|Jose|1983-03-05|San_Miguel
828|Richard|1981-07-24|San_Miguel
828|Nikki|1986-06-02|San_Miguel
992|Alexander|1981-11-11|Bobruysk
992|Aleksandr|1985-11-14|Bobruysk
992|Viktor|1989-06-30|Bobruysk
992|Chaim Azriel|1985-10-01|Bobruysk
992|Alyaksey|1988-12-30|Bobruysk
992|Joseph|1982-10-17|Bobruysk
992|Viktor|1983-10-13|Bobruysk
992|Ilya|1988-01-20|Bobruysk
1155|Imre|1986-07-15|Debrecen
1155|Sandor|1985-10-17|Debrecen
1155|Janos|1987-08-06|Debrecen
606|Rudolf|1980-01-26|Fulda
606|Fritz|1981-12-19|Fulda
606|Kurt|1980-03-02|Fulda
606|Fritz|1985-08-04|Fulda
606|Wolfgang|1984-07-06|Fulda
606|Walter|1980-11-24|Fulda
606|Kurt|1987-06-12|Fulda
752|Arturo|1988-10-21|Nuevo_Laredo
752|Manuel|1987-03-06|Nuevo_Laredo
752|Francisco|1984-10-05|Nuevo_Laredo
752|Gabriel|1983-12-27|Nuevo_Laredo
752|Alfonso|1980-07-04|Nuevo_Laredo
752|Francisco|1981-09-02|Nuevo_Laredo
752|Antonio|1982-09-12|Nuevo_Laredo
752|Sergio|1985-01-14|Nuevo_Laredo
752|Alejandro|1984-05-28|Nuevo_Laredo
1386|Ajahn Maha|1987-03-05|Lampang
1386|Wuttichai|1985-11-04|Lampang
1386|Akara|1983-07-08|Lampang
1386|Anand|1980-01-15|Lampang
1386|Apantree|1985-11-16|Lampang
1386|Aff|1989-06-28|Lampang
1386|Adisorn|1981-09-28|Lampang
1386|Chakrit|1988-02-08|Lampang
1386|Chakrit|1988-08-13|Lampang
1386|Chutima|1986-05-28|Lampang
692|Koji|1980-12-26|Shimonoseki
692|Takeshi|1982-10-08|Shimonoseki
692|Prince|1987-04-19|Shimonoseki
692|Hideki|1985-01-23|Shimonoseki
692|Hideki|1989-08-01|Shimonoseki
692|Akira|1988-06-12|Shimonoseki
257|Ashok|1987-04-30|Shimoga
257|Priyanka|1980-11-19|Shimoga
257|John|1986-08-11|Shimoga
257|Arjun|1980-11-29|Shimoga
257|K. A.|1980-03-20|Shimoga
257|John|1989-06-04|Shimoga
257|Shweta|1980-04-01|Shimoga
257|Kunal|1982-01-18|Shimoga
257|Rahul|1989-06-15|Shimoga
197|Abhishek|1988-12-19|Anand
197|Arjun|1981-08-20|Anand
197|Deepak|1980-06-05|Anand
197|A.|1983-08-16|Anand
197|A.|1988-12-13|Anand
1387|Adisorn|1982-08-22|Chiang_Mai
1387|Sompong|1982-06-16|Chiang_Mai
1387|Anand|1985-08-28|Chiang_Mai
1387|Jetsada|1989-11-29|Chiang_Mai
1387|Chakrit|1984-11-20|Chiang_Mai
1387|Anucha|1982-07-14|Chiang_Mai
1387|Wuttichai|1988-08-27|Chiang_Mai
1387|Anand|1982-11-28|Chiang_Mai
1065|Gabriel|1986-01-05|Bucaramanga
1065|Jaime|1983-03-22|Bucaramanga
1065|Jaime|1982-06-20|Bucaramanga
1065|Jorge|1986-01-15|Bucaramanga
1065|Jaime|1987-10-02|Bucaramanga
1065|Jaime|1988-06-30|Bucaramanga
1165|Sadegh|1980-12-13|Isfahan
1165|Ali|1981-11-18|Isfahan
1165|Hossein|1986-05-05|Isfahan
1165|Mohsen|1984-05-17|Isfahan
1165|Abbas|1987-07-23|Isfahan
1165|Mehdi|1989-01-09|Isfahan
1165|Mehdi|1987-11-13|Isfahan
1165|Reza|1982-06-30|Isfahan
1165|Ali|1987-11-22|Isfahan
1168|Alessandro|1984-03-30|Venice
1168|Nicola|1988-01-09|Venice
1168|Giovanni|1980-08-21|Venice
1168|Andrea|1982-05-24|Venice
1168|Roberto|1988-03-01|Venice
1168|Mario|1982-09-08|Venice
1168|Fabio|1984-02-06|Venice
1168|Roberto|1981-08-30|Venice
1168|Andrea|1981-08-30|Venice
1168|Mauro|1984-08-25|Venice
1168|Andrea|1987-10-13|Venice
1168|Luigi|1981-05-10|Venice
1168|Marco|1986-09-26|Venice
817|Francis|1989-12-09|Dagupan
817|Isabel|1983-04-19|Dagupan
817|Cesar|1982-07-22|Dagupan
817|Eddie|1989-05-03|Dagupan
817|Boy|1981-09-04|Dagupan
817|Ramon|1983-12-04|Dagupan
1375|Paul|1981-02-13|Morogoro
1375|Placidus|1988-11-11|Morogoro
1375|Chipo|1984-08-23|Morogoro
1375|Frederick|1984-09-26|Morogoro
1375|Andrew|1988-04-20|Morogoro
1375|David|1988-12-25|Morogoro
1375|Cleopa|1989-10-13|Morogoro
1375|Edward|1987-11-17|Morogoro
1375|Cleopa|1988-08-26|Morogoro
1375|Placidus|1987-08-04|Morogoro
1375|Richa|1986-05-05|Morogoro
1412|Abraham|1984-04-27|Kiev
1412|Maria|1984-06-11|Kiev
1412|Taras|1988-08-23|Kiev
1412|Andriy|1989-09-25|Kiev
762|Aamir|1981-05-14|Lahore
762|Asim|1980-09-16|Lahore
762|Salma|1988-08-06|Lahore
598|Werner|1988-07-29|Friedberg
598|Michael|1982-10-12|Friedberg
598|Martin|1987-08-04|Friedberg
598|Rudolf|1981-07-25|Friedberg
598|Wilhelm|1986-02-01|Friedberg
598|Hermann|1984-12-09|Friedberg
598|Paul|1982-09-12|Friedberg
1085|Josef|1984-08-07|Ústí_nad_Labem
1085|Josef|1984-04-16|Ústí_nad_Labem
1085|Jana|1981-04-05|Ústí_nad_Labem
1085|Ernst|1984-11-09|Ústí_nad_Labem
1085|Friedrich|1986-12-13|Ústí_nad_Labem
1085|Jan|1986-02-02|Ústí_nad_Labem
1085|Karl|1983-08-10|Ústí_nad_Labem
1085|Jirko|1987-03-15|Ústí_nad_Labem
1085|Eva|1985-07-30|Ústí_nad_Labem
1085|Bohuslav|1982-09-25|Ústí_nad_Labem
1085|Jana|1980-05-11|Ústí_nad_Labem
1027|Frank|1981-02-02|Saskatoon
1027|Steve|1989-01-17|Saskatoon
1027|Steve|1989-07-16|Saskatoon
1027|Frank|1985-11-26|Saskatoon
1027|Jack|1981-03-19|Saskatoon
1027|John|1981-10-01|Saskatoon
1229|Andre|1985-10-10|Marrakech
1229|Khalid|1981-02-10|Marrakech
1229|Yitzhak|1981-12-24|Marrakech
1229|Youssef|1981-08-06|Marrakech
1229|Alain|1981-03-09|Marrakech
1229|Aharon|1981-09-13|Marrakech
1229|Khalid|1987-02-20|Marrakech
1238|Amisha|1984-02-26|Kirtipur
1238|Aama|1983-07-23|Kirtipur
1238|Madan Krishna|1985-12-30|Kirtipur
1238|Basanta|1989-12-18|Kirtipur
1238|Ganesh|1980-09-21|Kirtipur
1238|Jharana Bajracharya Rashid|1980-07-28|Kirtipur
1238|Kamal|1980-12-02|Kirtipur
1238|Kamal|1986-12-02|Kirtipur
1238|Aama|1980-11-12|Kirtipur
1238|Ganesh|1987-12-13|Kirtipur
392|Yang|1983-03-17|Gejiu
392|Choling|1989-02-24|Gejiu
392|Jie|1981-03-04|Gejiu
392|Yang|1987-10-09|Gejiu
392|Cheng|1989-06-19|Gejiu
392|Lei|1986-03-11|Gejiu
392|Ge|1984-06-21|Gejiu
392|Zheng|1986-06-26|Gejiu
392|Bing|1981-09-17|Gejiu
181|Arjun|1982-07-07|Alappuzha
181|A.|1980-02-12|Alappuzha
181|A.|1987-01-23|Alappuzha
181|Vinod|1989-06-03|Alappuzha
1415|Irina|1982-01-11|Kharkiv
1415|Vladimir|1988-08-03|Kharkiv
1415|Viktor|1982-03-18|Kharkiv
1415|Jack|1986-02-10|Kharkiv
1415|Alexander|1981-03-30|Kharkiv
1415|Igor|1987-04-30|Kharkiv
1415|Andriy|1985-04-11|Kharkiv
1415|Alexander|1985-04-04|Kharkiv
1415|Vladimir|1985-01-17|Kharkiv
758|Ahsan|1986-07-08|Swat
758|Abdul Hameed|1980-01-24|Swat
758|Faisal|1988-11-25|Swat
758|Imtiaz|1984-11-18|Swat
758|Salma|1988-04-13|Swat
758|Yasir|1981-01-16|Swat
758|Ahsan|1986-10-01|Swat
758|Ayesha|1986-12-28|Swat
758|Ahsan|1984-07-30|Swat
758|Babar|1988-10-31|Swat
281|Sanjay|1988-08-30|Nalanda
281|Shweta|1985-08-28|Nalanda
281|A.|1987-05-30|Nalanda
281|Sanjay|1989-12-13|Nalanda
281|John|1988-03-27|Nalanda
281|Rahul|1985-01-14|Nalanda
281|Kunal|1988-08-06|Nalanda
569|Paulo|1980-03-11|João_Monlevade
569|Jose|1984-11-15|João_Monlevade
569|Bruno|1986-01-28|João_Monlevade
569|Marcelo|1983-10-22|João_Monlevade
569|Jose|1989-11-16|João_Monlevade
569|Carlos|1989-12-05|João_Monlevade
569|Ricardo|1987-01-03|João_Monlevade
569|Carlos|1980-07-30|João_Monlevade
569|Bruno|1984-12-31|João_Monlevade
569|Ary|1981-02-21|João_Monlevade
1398|Hichem|1984-01-23|Sousse
1398|Bertrand|1985-12-05|Sousse
1398|Dhafer|1983-05-23|Sousse
1398|Avraham|1982-08-21|Sousse
1398|Mohamed|1985-07-25|Sousse
1398|Ammar|1981-06-13|Sousse
1398|Claudia|1983-01-25|Sousse
1398|Abderraouf|1980-09-01|Sousse
1398|Mohamed|1983-09-23|Sousse
1398|Abderraouf|1989-11-17|Sousse
1398|Karim|1982-09-30|Sousse
1287|Diogo|1986-08-30|Porto
1287|Mario|1985-02-08|Porto
1287|Antonio|1985-09-02|Porto
1287|Joao|1982-10-12|Porto
1287|Francisco|1982-04-05|Porto
1055|Alberto|1985-08-22|Temuco
1055|Carlos|1981-10-06|Temuco
1055|Alejandro|1981-07-17|Temuco
1055|Carlos|1980-01-15|Temuco
1055|Carlos|1986-03-24|Temuco
1055|Fernando|1988-08-16|Temuco
1055|Pedro|1985-04-04|Temuco
1055|Claudio|1989-11-27|Temuco
1055|Manuel|1987-04-04|Temuco
963|Adel|1987-03-03|El_Harrach
963|Sofiane|1985-02-02|El_Harrach
963|Anwar Mohamed|1984-05-23|El_Harrach
963|Kamel|1985-06-03|El_Harrach
963|Ali|1983-10-29|El_Harrach
963|Jacques|1986-02-08|El_Harrach
1381|Cleopa|1982-01-11|Zanzibar
1381|David|1987-09-27|Zanzibar
1381|Asha-Rose Mtengeti|1981-03-02|Zanzibar
1381|Andrew|1982-11-10|Zanzibar
1381|Andrew|1982-07-16|Zanzibar
794|Francis|1983-02-28|Cabuyao
794|Bea|1984-10-26|Cabuyao
794|Gregorio|1982-04-06|Cabuyao
794|Ramon|1981-10-14|Cabuyao
794|Isabel|1989-11-25|Cabuyao
794|Richard|1983-03-22|Cabuyao
794|Ricky|1980-01-04|Cabuyao
794|Eugenio|1980-10-18|Cabuyao
794|Antonio|1983-11-19|Cabuyao
699|Ken|1986-10-12|Hamamatsu
699|Takeshi|1985-04-18|Hamamatsu
699|Daisuke|1985-10-21|Hamamatsu
699|Yuki|1982-03-23|Hamamatsu
699|Kaoru|1986-08-19|Hamamatsu
699|Shigeru|1985-04-08|Hamamatsu
283|Shweta|1988-02-05|Faridabad
283|Sanjay|1987-10-08|Faridabad
283|Ashok|1989-07-25|Faridabad
283|Shweta|1981-02-26|Faridabad
283|A.|1984-05-10|Faridabad
283|K. A.|1982-10-20|Faridabad
283|Shweta|1982-07-27|Faridabad
283|Arun|1981-11-23|Faridabad
283|Prakash|1988-09-05|Faridabad
283|K.|1985-10-16|Faridabad
488|Li|1980-09-08|Dingzhou
488|Jun|1982-02-26|Dingzhou
488|Ai|1989-10-15|Dingzhou
488|Chengdong|1980-12-30|Dingzhou
488|Hao|1986-12-16|Dingzhou
488|Yang|1984-02-18|Dingzhou
488|Wei|1986-06-22|Dingzhou
488|Lin|1986-07-01|Dingzhou
488|Wei|1985-11-05|Dingzhou
488|Jun|1982-05-31|Dingzhou
488|Chen|1985-10-04|Dingzhou
488|Jun|1981-12-09|Dingzhou
488|Lei|1988-06-25|Dingzhou
480|Jie|1982-07-11|Fuding
480|Boran|1988-11-05|Fuding
480|Hao|1980-11-03|Fuding
480|Chen|1986-06-01|Fuding
480|Jie|1983-01-27|Fuding
480|Hao|1984-02-14|Fuding
480|Chen|1986-04-19|Fuding
480|Zhang|1986-04-13|Fuding
480|Lin|1981-05-28|Fuding
1121|Angel|1984-06-27|Nekemte
1121|Baruch|1985-02-17|Nekemte
1121|Aisso|1980-06-06|Nekemte
1121|Esti Mamo|1986-06-09|Nekemte
1121|Sirak|1980-05-28|Nekemte
1121|Aisso|1982-07-06|Nekemte
870|Aleksandr|1982-09-03|Gorno-Altaysk
870|Lev|1984-11-20|Gorno-Altaysk
870|Alexei|1985-09-30|Gorno-Altaysk
870|Mikhail|1981-08-12|Gorno-Altaysk
870|Alexei|1980-06-28|Gorno-Altaysk
870|Boris|1986-01-03|Gorno-Altaysk
870|Boris|1981-09-16|Gorno-Altaysk
619|Hermann|1980-05-26|Ilmenau
619|Walter|1980-08-18|Ilmenau
619|Ernst|1989-08-05|Ilmenau
619|Karl|1986-08-17|Ilmenau
619|Paul|1988-09-30|Ilmenau
619|Walter|1983-09-13|Ilmenau
619|Thomas|1983-07-16|Ilmenau
599|Alfred|1988-12-19|Wedel
599|Karl|1986-11-02|Wedel
599|Walter|1982-05-05|Wedel
599|Walter|1981-08-21|Wedel
599|Karl|1985-10-03|Wedel
599|Wilhelm|1983-09-10|Wedel
599|Karl|1984-12-05|Wedel
599|Otto|1986-09-08|Wedel
599|Walter|1988-12-21|Wedel
599|Karl|1981-07-29|Wedel
599|Hans|1985-07-14|Wedel
599|Werner|1984-09-14|Wedel
599|Karl|1981-07-02|Wedel
1308|Gheorghe|1986-12-16|Iași
1308|Mihai|1988-06-10|Iași
1308|Catalin|1981-06-12|Iași
1308|Ion|1982-03-19|Iași
1308|Andrei|1982-06-03|Iași
1308|Gheorghe|1981-12-10|Iași
1308|Robert|1986-12-17|Iași
1308|Victor|1981-01-12|Iași
1308|Gheorghe|1983-04-29|Iași
1308|Dan|1985-09-26|Iași
1083|Pavel|1987-07-21|Mladá_Boleslav
1083|Otto|1983-11-12|Mladá_Boleslav
1083|Pavel|1987-02-24|Mladá_Boleslav
1083|Alexandr|1988-04-06|Mladá_Boleslav
1083|Josef|1981-10-02|Mladá_Boleslav
1083|Peter|1984-09-07|Mladá_Boleslav
1083|Eva|1982-01-26|Mladá_Boleslav
1020|Jim|1985-08-31|Toronto
1020|Jim|1981-02-08|Toronto
1020|John|1981-06-03|Toronto
1020|Steve|1984-04-15|Toronto
1020|Mike|1983-06-29|Toronto
1020|Brian|1984-04-24|Toronto
1020|Mark|1984-11-25|Toronto
1020|John|1983-03-11|Toronto
1020|John|1983-06-24|Toronto
1020|John|1983-04-01|Toronto
1020|Bill|1982-10-13|Toronto
1449|Lily Tembo|1987-07-17|Kabwe
1449|Akashambatwa|1988-02-05|Kabwe
1449|Henry|1983-07-19|Kabwe
1449|Lily Tembo|1984-04-28|Kabwe
1449|Akashambatwa|1984-08-15|Kabwe
1449|Akashambatwa|1988-12-08|Kabwe
1449|Lily Tembo|1982-03-17|Kabwe
591|Emperor of Brazil|1989-04-07|Campo_Grande
591|Leandro|1984-09-10|Campo_Grande
591|Caroline|1987-07-21|Campo_Grande
591|Jose|1983-01-02|Campo_Grande
591|Juliana|1984-01-07|Campo_Grande
591|Juliana|1981-07-18|Campo_Grande
591|Ana Paula|1981-11-06|Campo_Grande
591|Emperor of Brazil|1983-09-30|Campo_Grande
591|Paulo|1982-02-17|Campo_Grande
591|Leandro|1980-07-15|Campo_Grande
591|Sergio|1984-05-15|Campo_Grande
591|Leandro|1980-04-04|Campo_Grande
1010|Ashin|1985-05-14|Taungoo_Township
1010|Prakash|1985-02-22|Taungoo_Township
1010|Prakash|1984-09-17|Taungoo_Township
1010|Hector Hugh|1988-04-17|Taungoo_Township
1010|Chris|1986-03-25|Taungoo_Township
1010|Wendy|1989-03-22|Taungoo_Township
1010|Prakash|1980-11-27|Taungoo_Township
1010|Eric|1988-02-20|Taungoo_Township
1010|Prakash|1989-07-20|Taungoo_Township
1010|Ernest B|1984-07-21|Taungoo_Township
1010|Ernest B|1982-08-07|Taungoo_Township
213|Karan|1984-01-31|Arambag
213|Shweta|1989-12-07|Arambag
213|Abhishek|1985-08-28|Arambag
213|Joseph|1989-04-16|Arambag
213|Kamal|1983-07-29|Arambag
213|John|1989-04-16|Arambag
468|Yang|1981-11-08|Alashankou
468|Wei|1986-01-19|Alashankou
468|Jun|1986-03-10|Alashankou
468|Zheng|1980-06-15|Alashankou
468|Li|1984-08-20|Alashankou
1434|Shmaryahu|1984-08-14|Al_Hudaydah
1434|Aden|1987-09-05|Al_Hudaydah
1434|Fekri Al|1985-12-17|Al_Hudaydah
1434|Shimon|1986-10-07|Al_Hudaydah
1434|Abdulwahab|1982-12-05|Al_Hudaydah
1434|Fekri Al|1985-05-23|Al_Hudaydah
1434|Avraham|1983-05-12|Al_Hudaydah
266|John|1986-04-19|Raipur
266|K.|1982-07-30|Raipur
266|Arjun|1980-02-01|Raipur
266|K.|1985-08-23|Raipur
266|Shweta|1988-08-14|Raipur
266|John|1981-04-12|Raipur
266|Deepak|1986-10-02|Raipur
266|Anand|1983-05-23|Raipur
266|R.|1983-01-16|Raipur
266|Amit|1983-02-23|Raipur
266|Karan|1986-01-01|Raipur
266|C. S.|1983-02-03|Raipur
266|Deepak|1986-08-04|Raipur
266|Naresh|1983-10-09|Raipur
772|Ayesha|1983-01-08|Karachi
772|Imtiaz|1985-07-19|Karachi
772|Imran|1985-03-30|Karachi
772|Imran|1986-11-24|Karachi
772|Abdul Hameed|1983-12-25|Karachi
772|Muhammad|1983-08-13|Karachi
772|Muhammad|1986-11-21|Karachi
772|Ayesha|1983-07-17|Karachi
772|Javed|1983-05-11|Karachi
429|Yang|1980-01-07|Botou
429|Lin|1980-12-05|Botou
429|Bing|1983-08-15|Botou
429|Bing|1980-06-26|Botou
429|Anson|1980-09-19|Botou
748|Ricardo|1984-11-21|Tepic
748|Alejandro|1983-11-05|Tepic
748|Sergio|1982-12-26|Tepic
1113|Ian|1980-07-12|Newcastle_upon_Tyne
1113|David|1985-06-28|Newcastle_upon_Tyne
1113|William|1984-05-28|Newcastle_upon_Tyne
1113|Jimmy|1983-03-01|Newcastle_upon_Tyne
1113|Peter|1983-02-24|Newcastle_upon_Tyne
1113|Michael|1985-04-27|Newcastle_upon_Tyne
1113|David|1980-08-15|Newcastle_upon_Tyne
1113|Peter|1986-01-16|Newcastle_upon_Tyne
1113|Brian|1986-07-26|Newcastle_upon_Tyne
153|Arun|1982-05-10|Agra
153|K.|1981-05-12|Agra
153|Rahul|1983-10-18|Agra
153|Nikhil|1987-04-01|Agra
153|Aditya|1982-12-11|Agra
153|Shweta|1982-09-20|Agra
153|Shweta|1986-11-26|Agra
153|Nikhil|1985-09-23|Agra
698|Miki|1980-07-08|Bunkyo
698|Akira|1981-06-27|Bunkyo
698|Ken|1981-03-01|Bunkyo
698|Toshio|1987-09-20|Bunkyo
698|Daisuke|1988-03-01|Bunkyo
698|Masahiro|1983-12-10|Bunkyo
698|Hideki|1986-04-01|Bunkyo
750|Carlos|1987-10-20|Chapingo
750|Eugenio|1984-01-19|Chapingo
750|Carlos|1984-11-13|Chapingo
750|Sergio|1984-06-26|Chapingo
750|Jorge|1983-12-18|Chapingo
750|Jose|1988-04-02|Chapingo
750|Alfonso|1983-01-01|Chapingo
750|Alejandro|1986-12-16|Chapingo
750|Alfonso|1987-01-10|Chapingo
750|Jose|1986-11-29|Chapingo
750|Eduardo|1982-08-06|Chapingo
750|Miguel|1983-01-29|Chapingo
750|Ramon|1982-02-15|Chapingo
214|John|1989-11-06|Howrah
214|A.|1988-09-13|Howrah
214|K.|1982-02-21|Howrah
214|V.|1982-02-27|Howrah
214|Abhishek|1986-03-31|Howrah
214|Arjun|1980-10-04|Howrah
322|Yang|1984-06-29|Deyang
322|Zheng|1986-07-15|Deyang
322|Benedict|1980-10-02|Deyang
322|Ai|1980-09-15|Deyang
322|Chen|1983-09-11|Deyang
1427|Carolina|1982-08-01|Barquisimeto
1427|Carlos|1987-06-17|Barquisimeto
1427|Carolina|1986-10-23|Barquisimeto
1427|Jessica|1985-06-02|Barquisimeto
1427|Andrea|1981-08-10|Barquisimeto
1427|Carlos|1986-10-30|Barquisimeto
1427|Luis|1984-01-16|Barquisimeto
1427|Carolina|1981-07-01|Barquisimeto
1392|Mohamed|1980-08-07|La_Marsa
1392|Karim|1980-06-02|La_Marsa
1392|Carlos|1989-08-05|La_Marsa
1392|Khaled|1986-09-03|La_Marsa
1392|Elli Robert Fitoussi|1987-09-03|La_Marsa
1392|Chokri|1989-04-07|La_Marsa
469|Chengdong|1989-03-21|Huainan
469|Wei|1987-10-26|Huainan
469|Wei|1988-07-10|Huainan
469|Chen|1982-08-01|Huainan
469|Chen|1983-06-20|Huainan
809|Cecilio|1985-02-11|Los_Baños
809|Carlo|1985-04-15|Los_Baños
809|Eduardo|1988-04-21|Los_Baños
809|Helen|1981-02-03|Los_Baños
809|Jose|1980-07-15|Los_Baños
809|Jose|1980-07-17|Los_Baños
809|Nikki|1984-05-24|Los_Baños
295|Joseph|1981-02-16|Thiruchendur
295|Kunal|1981-07-01|Thiruchendur
295|Abhishek|1984-05-25|Thiruchendur
295|Rajiv|1980-08-11|Thiruchendur
295|Arun|1989-11-28|Thiruchendur
295|A.|1980-09-22|Thiruchendur
295|A.|1986-07-21|Thiruchendur
295|Deepa|1981-09-03|Thiruchendur
295|Shweta|1988-06-04|Thiruchendur
295|Shweta|1985-12-05|Thiruchendur
1100|Youssef|1980-07-11|Alexandria
1100|Abo El Seoud|1985-03-10|Alexandria
1100|Mahmoud|1984-04-06|Alexandria
1100|Ahmad|1988-02-07|Alexandria
1100|Ahmed|1984-10-25|Alexandria
1100|Albert|1987-10-10|Alexandria
1100|Adel|1987-02-10|Alexandria
287|Abhishek|1985-05-01|Bhubaneswar
287|K.|1988-10-15|Bhubaneswar
287|Amit|1986-03-04|Bhubaneswar
847|Ivan|1987-07-06|Omsk
847|Alexander|1981-12-23|Omsk
847|Aleksandr|1989-02-27|Omsk
847|Alexander|1982-09-20|Omsk
847|Aleksandr|1989-11-20|Omsk
847|Eugenia|1988-12-11|Omsk
847|Alexei|1985-09-09|Omsk
847|Igor|1984-01-03|Omsk
847|Mikhail|1982-10-09|Omsk
380|Boran|1985-03-01|Dezhou
380|Peng|1987-08-14|Dezhou
380|Chen|1984-08-25|Dezhou
380|Wei|1987-12-23|Dezhou
402|Hao|1984-08-16|Conghua
402|Yang|1981-07-11|Conghua
402|Lin|1981-06-23|Conghua
402|Li|1986-04-16|Conghua
402|Wei|1985-03-12|Conghua
402|Wei|1986-11-29|Conghua
402|Wei|1988-08-28|Conghua
402|Li|1985-06-04|Conghua
402|Zhong|1989-08-10|Conghua
402|Zhang|1984-04-27|Conghua
743|Jorge|1986-02-16|Colima
743|Antonio|1981-04-03|Colima
743|Antonio|1981-12-18|Colima
743|Carlos|1981-06-12|Colima
743|Pablo|1987-01-18|Colima
743|Francisco|1983-11-09|Colima
743|Antonio|1980-10-13|Colima
743|Carlos|1985-04-18|Colima
507|Fendou|1988-09-12|Shanxi
507|Bing|1985-07-19|Shanxi
507|Yang|1981-01-29|Shanxi
507|Chen|1982-05-15|Shanxi
507|Hao|1987-03-22|Shanxi
507|Lei|1986-09-10|Shanxi
507|Zhang|1980-08-21|Shanxi
507|Zhong|1985-11-10|Shanxi
507|Li|1988-10-15|Shanxi
507|Jun|1988-02-25|Shanxi
507|Lei|1987-01-29|Shanxi
822|Luis|1988-08-18|Cavite_City
822|Jose|1980-09-06|Cavite_City
822|Carlo|1988-03-07|Cavite_City
822|Eddie|1989-11-23|Cavite_City
822|Francis|1981-09-04|Cavite_City
822|Vicente|1989-07-17|Cavite_City
822|Eddie|1984-07-23|Cavite_City
822|Vicente|1980-09-07|Cavite_City
822|Cesar|1981-06-18|Cavite_City
690|Kenji|1987-11-22|Akita_City
690|Ken|1982-04-27|Akita_City
690|Hiroshi|1987-02-27|Akita_City
690|Kenji|1981-09-15|Akita_City
690|Kenji|1981-05-27|Akita_City
690|Hiroshi|1986-01-07|Akita_City
690|Akira|1989-07-16|Akita_City
690|Takeshi|1983-12-14|Akita_City
690|Kaoru|1988-03-26|Akita_City
690|Hideki|1982-04-17|Akita_City
841|Mikhail|1984-06-13|Barnaul
841|Alexei|1982-08-15|Barnaul
841|Alexander|1987-03-01|Barnaul
841|Alexei|1980-06-26|Barnaul
841|Galina|1989-08-15|Barnaul
841|Daniil|1981-01-19|Barnaul
841|Mikhail|1981-06-05|Barnaul
841|Aleksandr|1983-07-21|Barnaul
841|Alexei|1985-06-11|Barnaul
190|Shweta|1987-07-06|Hyderabad
190|A.|1989-09-01|Hyderabad
190|A.|1986-02-15|Hyderabad
190|John|1982-03-08|Hyderabad
190|A.|1981-10-02|Hyderabad
190|Rahul|1989-11-29|Hyderabad
190|A.|1989-07-06|Hyderabad
1215|Abdul Rashid|1986-04-02|Terengganu
1215|James|1980-02-27|Terengganu
1215|Azman|1987-09-25|Terengganu
1215|Abby|1984-05-31|Terengganu
1215|Abby|1987-10-22|Terengganu
1215|Bront|1982-05-13|Terengganu
656|Taufik|1984-06-28|Bengkulu
656|Taufik|1988-04-18|Bengkulu
656|Andrew|1983-03-03|Bengkulu
656|Ahmad|1988-11-19|Bengkulu
656|A.|1987-12-19|Bengkulu
656|Muhammad|1985-09-02|Bengkulu
656|Anang|1987-10-02|Bengkulu
656|Aa Ngurah|1987-03-04|Bengkulu
656|Aburizal|1988-10-18|Bengkulu
1414|Anna|1986-01-08|Dnipropetrovsk
1414|Anna|1986-10-04|Dnipropetrovsk
1414|Nikolai|1982-11-25|Dnipropetrovsk
1414|Dmytro|1986-10-19|Dnipropetrovsk
1414|Maria|1985-06-22|Dnipropetrovsk
1414|John|1983-10-05|Dnipropetrovsk
1414|Anatoly|1986-11-17|Dnipropetrovsk
764|Imtiaz|1989-03-06|Shorkot
764|John|1982-03-09|Shorkot
764|Ayesha|1985-03-29|Shorkot
764|Babar|1987-10-12|Shorkot
764|John|1982-11-06|Shorkot
764|Muhammad|1987-06-30|Shorkot
764|Amjad Islam|1988-01-10|Shorkot
764|Muhammad|1981-02-09|Shorkot
535|Bill|1988-03-04|Auckland
535|David|1984-05-27|Auckland
535|John|1987-02-11|Auckland
535|Andrew|1980-11-10|Auckland
1105|Ahmad|1982-07-26|El_Shorouk
1105|Albert|1986-03-10|El_Shorouk
1105|Ahmed|1980-05-20|El_Shorouk
1105|Mahmoud|1980-07-31|El_Shorouk
1105|Atef|1982-09-27|El_Shorouk
626|Hans|1988-08-14|Iserlohn
626|Hermann|1982-08-19|Iserlohn
626|Martin|1988-09-30|Iserlohn
626|Fritz|1982-06-02|Iserlohn
626|Wolfgang|1987-06-16|Iserlohn
626|Walter|1989-10-02|Iserlohn
626|Karl|1987-01-02|Iserlohn
415|Yang|1985-05-17|Changning
415|Zhang|1986-12-29|Changning
415|Ge|1987-10-10|Changning
415|Chen|1986-05-24|Changning
415|Chen|1986-01-03|Changning
912|Cam|1986-01-14|Tuyên_Quang
912|Khanh Ngoc|1980-07-17|Tuyên_Quang
912|Don|1986-05-04|Tuyên_Quang
912|Cesar|1980-08-07|Tuyên_Quang
912|Cam|1982-10-08|Tuyên_Quang
